id,group
justinus adiyta sidharta,Orang
oei yulianti winarso,Orang
rini sari widjaja,Orang
TEBE,Perusahaan
ayu yusman,Orang
dian heryandi,Orang
hendy narindra dewantoro,Orang
roesbima trisoera,Orang
emily bonosusatya,Orang
samsul hidayat,Orang
danar wihandoyo,Orang
pt prima mineral utama,Orang
calden investments limited,Orang
hoch ventures pte. ltd.,Orang
pt robust buana tunggal,Orang
ade mohamad yusuf,Orang
abdul hariz fanny irhan,Orang
ardian trisura,Orang
petrus odang yusman,Orang
ali utama,Orang
yongky sutanto,Orang
jimmy budhijanto,Orang
ceri wibisono,Orang
pt trans coalindo,Orang
r. harry zulnardi,Orang
pt andhika raya semesta,Orang
TECH,Perusahaan
devin christopher b,Orang
billy andrian,Orang
yoas,Orang
sean william henley,Orang
bambang sulistyo,Orang
nunu nugraha,Orang
melda harianja,Orang
indah monica,Orang
pt indosterling sarana investa,Orang
TELE,Perusahaan
semuel,Orang
tan lie pin,Orang
ofwan sofwan,Orang
gatot bekti haryono,Orang
muhammad syawaluddin,Orang
sofyan basir,Orang
henry christiadi,Orang
heriawan,Orang
pt. pins indonesia,Orang
pt upaya cipta sejahtera,Orang
pt esa utama inti persada,Orang
TFAS,Perusahaan
fuad nugraha,Orang
jody hedrian,Orang
risky nayendra,Orang
setiawan parikesit,Orang
hendrik,Orang
riris lilianti,Orang
suryana,Orang
pt distribusi voucher nusantara tbk,Orang
pt telefast investama indonesia,Orang
"jody hedrian, st, mba",Orang
"risky nayendra, se, mba",Orang
"setiawan parikesit k, ak, ca, mba",Orang
"ivan ekancono, se",Orang
"hendrik, st",Orang
TFCO,Perusahaan
joy matthew pangemanan,Orang
anton wiratama,Orang
sugito budiono,Orang
nio ing tjung,Orang
thomas lee,Orang
johan wirjanata,Orang
bambang prayitno,Orang
syamsir siregar,Orang
afandi hermawan,Orang
karel tanok,Orang
alexander yuliady maleke,Orang
restanti ratih diansari,Orang
pt prospect motor,Orang
pt. hermawan sentral investama,Orang
pt. wiratama karya sejati,Orang
tatang hermawan,Orang
aling hermawan,Orang
TGKA,Perusahaan
syahrizal sabir,Orang
lianne widjaja,Orang
adhi b. supit,Orang
eddy sutisna,Orang
meity tjiptobiantoro,Orang
shinta w. kamdani,Orang
chandra n. widjaja,Orang
bambang setiawan,Orang
hendra kartasasmita,Orang
prawira atmadja,Orang
fauzy,Orang
pt widjajatunggal sejahtera,Orang
pt sarana ledaun,Orang
pt. penta  widjaja investindo,Orang
TGRA,Perusahaan
daniel tagu dedo,Orang
djani sutedja,Orang
daniel pmb.t.dedo,Orang
ir. ngurah adnyana,Orang
roy petrus chalim,Orang
supandi widi siswanto ,Orang
tisanto adi,Orang
ihot parasian gultom ,Orang
pt terregra asia equity,Orang
pemodal asing ,Orang
iwan sugiarjo,Orang
lasman citra,Orang
TIFA,Perusahaan
dwi indriyanie,Orang
kim kang soo,Orang
ester gunawan,Orang
kim kyung woo,Orang
ina dashinta hamid,Orang
hwang kilseog,Orang
sim jae poong,Orang
choi jung sik,Orang
yoon young jun,Orang
yustina peniyanti,Orang
the korea development bank,Orang
TINS,Perusahaan
abdullah umar,Orang
achmad ardianto,Orang
m krisna sjarif,Orang
yennita,Orang
alwin albar,Orang
purwoko,Orang
m alfan baharudin,Orang
satriya hari prasetya,Orang
rustam effendi,Orang
danny praditya,Orang
agus r panjaitan,Orang
yudo dwinanda priaadi,Orang
abdurrohman m sastra ,Orang
sri suryaningsum,Orang
rd manulife dana saham utama,Orang
citibank newyork s/a goverment,Orang
hendrik algamar,Orang
reksa dana bnp paribas solaris,Orang
m riza pahlevi tabrani,Orang
muhammad rizki,Orang
wibisono,Orang
agung pratama,Orang
rustam efendy,Orang
rudy suhendar,Orang
TIRA,Perusahaan
soeseno adi,Orang
selo winardi,Orang
doktor agus hasan sulistiono reksoprodjo,Orang
ir. johnny santoso,Orang
shinta widjaja,Orang
siddhi widyaprathama,Orang
pt. martensite unggul,Orang
agus hasan sulistiono reksoprodjo,Orang
johnny santoso,Orang
TIRT,Perusahaan
djohan surjaputra,Orang
djohan surja putra,Orang
pohan wijaya po,Orang
lim gunardi hariyanto,Orang
hendra surya,Orang
aliyanto latip,Orang
fugiandy andershen,Orang
TKIM,Perusahaan
ananda sidharta,Orang
anton mailoa,Orang
arman sutedja,Orang
"dr. ir. rizal affandi lukman, m.a",Orang
TLKM,Perusahaan
andi setiawan,Orang
ririek adriansyah,Orang
bogi witjaksono,Orang
afriwandi,Orang
heri supriadi,Orang
fm venusiana r,Orang
edi witjara,Orang
muhammad fajrin rasyid,Orang
budi setyawan wijaya,Orang
wawan iriawan,Orang
bono daru adji,Orang
abdi negara nurdin,Orang
marcelino rumambo pandin,Orang
ismail,Orang
rizal mallarangeng,Orang
isa rachmatarwata,Orang
arya mahendra sinulingga,Orang
bambang p. s. brodjonegoro,Orang
edy sihotang,Orang
muhamad fajrin rasyid,Orang
fm venusiana r.,Orang
TMAS,Perusahaan
marthalia vigita,Orang
faty khusumo,Orang
ganny zheng,Orang
inge supatra,Orang
harto khusumo,Orang
alfred natsir,Orang
ardi dharmono,Orang
pt temas lestari,Orang
TMPO,Perusahaan
y tomi aryanto,Orang
meiky sofyansyah,Orang
arif zulkfili,Orang
sebastain kinaatmaja,Orang
budi setyarso,Orang
goenawan mohamad,Orang
ir y. henky wijaya mm,Orang
ir leonardi kusen mba,Orang
bambang harymurti,Orang
 ir. kristianto indrawan mm,Orang
"ir.leonardi kusen, mba",Orang
"ir.edmund e sutisna,mba",Orang
bambang halintar,Orang
pt. grafiti pers,Orang
pt.jaya raya utama,Orang
goenawan susatiyo moh.,Orang
TNCA,Perusahaan
marius obbert mulia,Orang
arifin seman,Orang
ari widiatmoko,Orang
achmad sutjipto,Orang
andy raharja,Orang
femmy osito,Orang
dadang suhendra,Orang
pt asuransi intra asia,Orang
pt belanja hitungan detik,Orang
holyhead east limited,Orang
TOBA,Perusahaan
pingkan ratna melati,Orang
dicky yordan,Orang
alvin firman sunanda,Orang
teguh alamsyah,Orang
djamal attamimi,Orang
dr. ahmad fuad rahmany,Orang
"prof. bambang permadi soemantri brodjonegoro s.e., m.u.p., ph.d.",Orang
ferry kangsadjaja,Orang
"sinergi sukses utama, pt",Orang
"bara makmur abadi, pt",Orang
bintang bara b.v.,Orang
"toba sejahtra, pt",Orang
highland strategic holdings pte . ltd.,Orang
TOPS,Perusahaan
novita frestiani,Orang
donald sihombing,Orang
haji joni,Orang
sung hyun jim baik,Orang
andre chandra biantoro,Orang
salomo sihombing,Orang
marco rosihan yacub,Orang
marcel rosihan yacub,Orang
"prof. dr. sutan remy sjahdeini, s.h., fcbarb",Orang
mario wylliam waworundeng,Orang
saut irianto rajagukguk,Orang
achadiono nugroho putranto utomo,Orang
pt totalindo investama persada,Orang
pt mahkota properti indo senayan,Orang
TOTL,Perusahaan
"anggie r.v. sanusi sidharta, s.t.",Orang
janti komadjaja,Orang
handoyo rusli,Orang
moeljati soetrisno,Orang
dedet syafinal,Orang
lio sudarto,Orang
teddy budjamin,Orang
reyno stephanus adhiputrant,Orang
pinarto sutanto,Orang
liliana komajaya,Orang
rudi suryajaya komajaya,Orang
"ninik herlani masli r, se., mm",Orang
"aria kanaka, cpa.",Orang
pt total inti persada,Orang
"ir. djadjang tanuwidjaja, msc.",Orang
TOTO,Perusahaan
bapak setia budi p.,Orang
hanafi atmadiredja,Orang
hiroshi tomonari,Orang
setia budi purwadi,Orang
juliawan sari,Orang
jun hanaoka,Orang
ferry prajogo,Orang
satoshi horiuchi,Orang
seiji iso,Orang
anton budiman,Orang
cin chin,Orang
fauzie munir,Orang
shinya tamura,Orang
gunawan sumana,Orang
ariefuddin amas,Orang
suryaparamitra abadi,Orang
multifortuna asindo,Orang
toto limited,Orang
TOWR,Perusahaan
irfan ghazali,Orang
ferdinandus aming santoso,Orang
anita anwar,Orang
eko santoso hadiprodjo,Orang
indra gunawan,Orang
eugene keith galbraith,Orang
adam gifari,Orang
stephen duffus weiss,Orang
ario wibisono,Orang
mirza adityaswara,Orang
kenny harjo,Orang
pt sapta adhikari investama,Orang
TOYS,Perusahaan
gusnaidi hetminado,Orang
iwan tirtha ,Orang
tati oetojo ,Orang
buddy tirtha,Orang
imam prakoso,Orang
ruminda siringo ringo,Orang
iwan tirtha,Orang
pt hoekel bangun abadi ,Orang
peter indra lembong ,Orang
goichi mori ,Orang
tati oetojo,Orang
TPIA,Perusahaan
erri dewi riani,Orang
erwin ciputra,Orang
chatri eamsobhana,Orang
baritono prajogo pangestu,Orang
andre khor kah hin,Orang
somkoun sriwattagaphong,Orang
fransiskus ruly aryawan,Orang
suryandi,Orang
pholavit thiebpattama,Orang
petch niyomsen,Orang
nattapong tumsaroj,Orang
suwit wiwattanawanich,Orang
phuping taweesarp,Orang
boedijono hadipoespito,Orang
edi riva’i,Orang
tan ek kia,Orang
ho hon cheong,Orang
thammasak sethaudom,Orang
tanawong areeratchakul,Orang
sakchai patiparnpreechavud,Orang
wirat uanarumit,Orang
santi wasanasiri,Orang
surong bulakul,Orang
michell suharli,Orang
pt barito pacific tbk,Orang
scg chemicals company limited,Orang
marigold resources pte,Orang
pt top investment indonesia,Orang
edi riva'i,Orang
TPMA,Perusahaan
rudy sutiono,Orang
ronny kurniawan,Orang
daniel wardojo,Orang
aman suaedi,Orang
agus endro prabowo,Orang
bpk alberth kindangen,Orang
pt dwitunggal perkasa mandiri,Orang
standard chartered bank sg pvb clients a,Orang
TRAM,Perusahaan
asnita kasmy,Orang
soebianto hidayat,Orang
gani bustan,Orang
veronika yuliani,Orang
pt graha resources,Orang
tael one partners ltd,Orang
alfian pramana,Orang
TRIL,Perusahaan
andi pramono,Orang
lukas maulana jusuf,Orang
haryadi gunawan,Orang
hasudungan christober fernandes tambunan,Orang
yudhi asmara yasmine,Orang
henry,Orang
eindrata tanukusuma,Orang
henry sinaga,Orang
hendera,Orang
tedy dharmawan,Orang
pt hengtraco protecsindo,Orang
pt arthabuana karya mandiri,Orang
TRIM,Perusahaan
agus d priyambada,Orang
syafriandi armand saleh,Orang
david agus,Orang
stephanus turangan,Orang
rizal bambang prasetijo,Orang
advance wealth finance ltd,Orang
"union sampoerna, pt.",Orang
TRIN,Perusahaan
riska afriani,Orang
ishak chandra ,Orang
chandra,Orang
johanes l andayaprana,Orang
stanley setiadi,Orang
"dr. yohanes eddy christianto se, ak, mba",Orang
septian starlin,Orang
"dr. ir. matius jusuf mm, mba",Orang
"dr. ir. erman suparno, mba, msi",Orang
"rachmad,sh",Orang
"dr. ir. erman suparno mba, msi",Orang
"drs. gregorius seloko uyanto, ak, mba, cma, ca",Orang
richard yovann,Orang
pt kunci daud indonesia,Orang
pt intan investama internasional,Orang
"dr. ir. matius jusuf, mm. mba",Orang
"dr. ir. erman suparno, mba. msi ",Orang
johanes l. andayaprana,Orang
yohannes eddy christianto ,Orang
TRIO,Perusahaan
matthew paul richards,Orang
jason aleksander kardachi,Orang
david tae hoon khim,Orang
christine barki,Orang
"chan cheong meng, philip",Orang
novica mulia komala,Orang
polaris ltd,Orang
pt tigadari fiesta,Orang
watiga trust ltd,Orang
"sukses perdana prima, pt",Orang
TRIS,Perusahaan
kresna wilendrata,Orang
widjaya djohan,Orang
kartono budiman,Orang
tjhoi lisa tjahjadi,Orang
"trisula insan tiara, pt",Orang
"karya dwimanunggal sejahtera, pt",Orang
pt inti nusa damai,Orang
TRJA,Perusahaan
rex alexander joseph syauta,Orang
lexi roland rompas,Orang
trevor reginald kroemer,Orang
brian charles bennett,Orang
juliana theresia jie,Orang
hadi sukanto,Orang
r. hesthi sambodo,Orang
hermanus barus,Orang
pt damai investama sukses,Orang
pt msj investama abadi,Orang
pt aneka,Orang
TRUE,Perusahaan
filly valentia,Orang
samuel stepanus,Orang
heriyanto,Orang
hari ganie,Orang
paulus totok lusida,Orang
yohanes eddy christianto,Orang
pt perintis triniti properti tbk,Orang
pt agung perkasa investindo,Orang
pt panca agung gemilang,Orang
pt kharisma investasi berjaya,Orang
pt valtos globalindo,Orang
vincent yo,Orang
heriyanto ,Orang
kevin jong ,Orang
TRUK,Perusahaan
sri lestari,Orang
budi gunawan,Orang
memen adiwijaya kusumah,Orang
carolina kusuma,Orang
noer syamsuddin,Orang
yulia astuti,Orang
octavia endria fatriana,Orang
pt guna makmur raya,Orang
TRUS,Perusahaan
windy wijaya,Orang
suparman sulina,Orang
tandijono koko,Orang
suhiwan budiyanto,Orang
renee tang,Orang
ir. halim kesuma,Orang
halim kesuma ,Orang
wifin supinawati ,Orang
wira natapraja ,Orang
pt. artha capital indonesia ,Orang
hendry hartato,Orang
pt. majujaya terus sejahtera,Orang
pt. artha perdana investama,Orang
TSPC,Perusahaan
shania,Orang
diana wirawan,Orang
liza prasodjo,Orang
i made dharma wijaya,Orang
prayoga wahyudianto,Orang
hartaty susanto,Orang
linda lukitasari,Orang
rorita lim,Orang
benny setiawan,Orang
handojo selamet muljadi,Orang
kustantinah,Orang
julian aldrin pasha,Orang
suparni parto setiono,Orang
dewi murni sukahar,Orang
pt bogamulia nagadi,Orang
liza prasodjo ,Orang
hartaty susanto ,Orang
TUGU,Perusahaan
rudi donardi,Orang
indra baruna,Orang
emil hakim *),Orang
syaiful azhar,Orang
ery widiatmoko,Orang
budi p. amir,Orang
maruly octavianus sinaga,Orang
koeshartanto,Orang
amelia kurniawan *),Orang
m. harry santoso,Orang
adi zakaria afiff,Orang
poerwo tjahjono,Orang
sahala lumban gaol*),Orang
eni pratiwi herlinawati a.,Orang
saleh basir,Orang
pertamina,Orang
"samsung fire and  marine insurance co., ltd",Orang
koeshartanto ,Orang
amelia kurniawan*,Orang
sahala lumban gaol*,Orang
emil hakim,Orang
TURI,Perusahaan
dewi yunita,Orang
rico adisurja setiawan,Orang
nugraha indra permadi,Orang
andrew ling hua chan,Orang
tenny febyana halim,Orang
ester tanudjaja,Orang
anton setiawan,Orang
"dr arie setiabudi soesilo, m.sc",Orang
sarastri baskoro,Orang
hong anton leoman,Orang
chan tze choong eric,Orang
hardi montana,Orang
hanifah purnama,Orang
pt tunas andalan pratama,Orang
UANG,Perusahaan
petronella maytea lantio simamora,Orang
erick wihardja,Orang
aditya wisnu wardhana,Orang
denny,Orang
johan yudhya santos,Orang
bonny harry,Orang
margini setyaningsih,Orang
irma sundari sulaeman,Orang
pt bhineka abadi investama,Orang
johan yudhya santosa,Orang
UCID,Perusahaan
vikry ahmadi,Orang
yuji ishii,Orang
junichiro onishi,Orang
sri haryani,Orang
tadashi nakai,Orang
tetsuo ukai,Orang
ichiro ozawa,Orang
ubaidillah nugraha,Orang
suryamin halim,Orang
tony utartono,Orang
hartono saekun,Orang
"unicharm corporation, jepang",Orang
UFOE,Perusahaan
lina ariawati harijono,Orang
poedji harixon,Orang
dra. soeliana tanumihardjo,Orang
"henry budiono, s.e",Orang
ir. pudji harianto,Orang
"ng andi gotama chandra, s.e., m.h.",Orang
"ng andi gotama chandra, s.e., m.h",Orang
markus edwin soegianto,Orang
jimy khuana,Orang
pt damai sejahtera lestari investama,Orang
ULTJ,Perusahaan
bapak eddi kurniadi,Orang
ir. jutianto isnandar,Orang
supiandi prawirawidjaja,Orang
"soeharsono sagir, s.e.",Orang
"sony devano se ak., m ak.",Orang
suhendra prawirawidjaja,Orang
sony devano,Orang
ahmad zakie mubarok,Orang
citra sukmadilaga,Orang
pt prawirawidjaja prakarsa,Orang
UNIC,Perusahaan
fifi afriyanthi,Orang
yani alifen,Orang
djazoeli sadhani,Orang
lily setiadi,Orang
hanny sutanto,Orang
teddy j. katuari,Orang
hana pergiwati,Orang
sutjipto budiman,Orang
pt. aspirasi luhur,Orang
pt alas pusaka,Orang
pt. salim chemicals corpora,Orang
pt lautan luas tbk.,Orang
UNIQ,Perusahaan
ulung wijaya,Orang
burhan tjokro,Orang
mertje tjokro,Orang
tania effendi,Orang
merry maretha,Orang
mrs. jati simina,Orang
mrs. tuti nuarni,Orang
mrs. merty tjokro,Orang
pt surya fajar corpora,Orang
mr. burhan tjokro,Orang
mr. ulung wijaya,Orang
mrs. mertje tjokro,Orang
UNIT,Perusahaan
prianto paseru,Orang
mohammad su'ud st ,Orang
agus roni melani,Orang
ir hindarto,Orang
ir. hindarto,Orang
ida kusumawati,Orang
rini anggraini,Orang
lenovo worldwide corporation,Orang
bloom international ltd,Orang
UNSP,Perusahaan
bapak fitri barnas,Orang
bayu irianto,Orang
b.s. vinayak,Orang
c.s. seshadri,Orang
andi w. setianto,Orang
bobby gafur umar,Orang
anindya n. bakrie,Orang
benny theno,Orang
s. hasiholan hutabarat,Orang
muhamad farkhan supriyadi,Orang
ernawati ali,Orang
lie leonard djajali,Orang
paradiso resources ltd,Orang
steven barry john simpson,Orang
pt bakrie capital indonesia,Orang
gafur s. umar,Orang
UNTR,Perusahaan
sara k. loebis,Orang
iman nurwahyu,Orang
loudy irwanto ellias,Orang
edhie sarwono,Orang
djoko pranoto santoso,Orang
benjamin herrenden birks,Orang
paulus bambang widjanarko,Orang
nanan soekarna,Orang
arietta adrianti,Orang
frans x.l. kesuma,Orang
UNVR,Perusahaan
ibu reski damayanti,Orang
enny hartati,Orang
arif hudaya,Orang
ira noviarti,Orang
willy saelan,Orang
rizki raksanugraha ,Orang
veronika winanti wahyu utami,Orang
hernie raharja,Orang
badri narayanan,Orang
reski damayanti,Orang
ainul yaqin,Orang
alexander rusli,Orang
debora herawati sadrach,Orang
hemant bakshi,Orang
fauzi ichsan,Orang
alissa wahid ,Orang
alex rusli ,Orang
dwi martani,Orang
unilever indonesia holding b.v.,Orang
URBN,Perusahaan
rinaldo buddy riawan,Orang
bambang sumargono,Orang
rudy gomedi ,Orang
liauw prasetyo,Orang
a. bambang trinurcahya,Orang
mung kusumo aji,Orang
robert soeharsono,Orang
pt nusa wijaya propertindo,Orang
ibukota development ltd.,Orang
UVCR,Perusahaan
ayu kusuma trisyani,Orang
hady kuswanto,Orang
riky boy h. permata,Orang
edwin ardiwinata,Orang
hendro tjahjono,Orang
stevien washington,Orang
didit lasmono,Orang
pt trimegah sumber mas,Orang
pt mitra investama anugrah,Orang
riky boy h permata,Orang
pt sarah global indonesia,Orang
winston tan,Orang
VICI,Perusahaan
alfonsa sheila widyatna,Orang
billy hartono salim,Orang
sumardi widjaja,Orang
rosid sujono,Orang
henny soetanto,Orang
luhur dino herlambang ,Orang
luhur iwan hernadi,Orang
arliadi hadid mahadi ,Orang
van schoote christian pierre b ,Orang
yustinus linardi ridjab,Orang
wardiman wijaya,Orang
pt sukses sejati sejahtera,Orang
beauty brands international pte. ltd.,Orang
luhur dino herlambang,Orang
VICO,Perusahaan
lita rossela,Orang
aldo jusuf tjahaja,Orang
peter rulan isman,Orang
untung woenardi,Orang
eko rachmansyah gindo,Orang
"alfia oktaviani, s.ap",Orang
"yolanda andika, s.e. ",Orang
pt gratamulia pratama,Orang
VINS,Perusahaan
dicky muliady,Orang
suwandi suharto,Orang
drs. fatchurhuda,Orang
rosalina gunawan,Orang
sulistijowati,Orang
vivekanand atmaram tolani,Orang
jimmy paulus watulingas,Orang
vivekanand atmaram tolani @ vikas,Orang
"fatchurhuda, drs",Orang
VIVA,Perusahaan
neil ricardo tobing,Orang
neil r. tobing,Orang
m. sahid mahudie,Orang
ilham akbar habibie,Orang
setyanto prawira santosa,Orang
arie nugraha,Orang
ryka eko saputro,Orang
credit suisse ag singapore trust a/c clients-2023904000,Orang
cs ag br s/a pt bakrie global ventura-2023334082,Orang
banque pictet and cie sa,Orang
"raiffeisen bank international ag, singapore branch s/a  pt bakrie global ventura",Orang
db spore dcs a/c mds pactr ltd obo pt bakrie gv (fa)-864134125,Orang
VOKS,Perusahaan
sachje amalia siddharta,Orang
david lius,Orang
ferry suarly,Orang
shen shao junhua,Orang
yogiawan,Orang
aripin,Orang
rizal nangoy,Orang
hua shun,Orang
linda lius,Orang
